match_id,game_creation,game_duration,game_version,queue_id,win,champion_id,champion_name,kills,deaths,assists,total_cs,cs_per_min,gold_earned,damage_dealt,vision_score,first_blood,first_blood_assist,cs_at_1min,cs_at_2min,cs_at_3min,cs_at_4min,cs_at_5min,camp_sequence,first_camp,first_camp_time,camps_cleared_by_5min,first_scuttle_time,first_gank_time,ganks_by_5min,primary_tree,keystone,rune_1,rune_2,rune_3,secondary_tree,rune_4,rune_5,stat_shard_1,stat_shard_2,stat_shard_3,summoner_1,summoner_2,item_build_order,mythic_completion_time,control_wards_bought,total_items_purchased,gold_at_5min,current_gold_at_5min,xp_at_5min,level_at_5min,damage_dealt_at_5min,damage_taken_at_5min,gold_at_10min,current_gold_at_10min,xp_at_10min,level_at_10min,cs_at_10min,damage_dealt_at_10min,damage_taken_at_10min,gold_at_15min,current_gold_at_15min,xp_at_15min,level_at_15min,cs_at_15min,damage_dealt_at_15min,damage_taken_at_15min,gold_at_20min,current_gold_at_20min,xp_at_20min,level_at_20min,cs_at_20min,damage_dealt_at_20min,damage_taken_at_20min,dragons_killed,dragons_stolen,herald_killed,baron_killed,turrets_killed,first_turret,first_dragon_time,herald_time,baron_time,wards_placed,wards_destroyed,control_wards_placed,vision_denial_score,time_top_side_pct,time_bot_side_pct,avg_position_x,avg_position_y,distance_traveled,skill_order,max_order,kill_participation_pct,solo_kills,damage_taken_total,damage_mitigated,avg_death_time,ally_top,ally_jungle,ally_mid,ally_bot,ally_support,enemy_top,enemy_jungle,enemy_mid,enemy_bot,enemy_support,team_total_kills,enemy_total_kills,team_total_gold,enemy_total_gold,enemy_jungle_kda,enemy_jungle_damage,enemy_jungle_cs,enemy_jungle_gold
KR_7835321050,1759057344569,921,15.19.715.1836,420,True,107,Rengar,8,1,4,123,8.01,8071,10104,19,False,True,0,4,16.0,29.0,37.0,,,,0,,240.184,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->2055@300s->3142@600s->1001@600s->1036@600s->2055@600s->3077@720s->3158@720s->2055@720s->2020@840s->2055@900s->6698@900s,,4,16,1927.0,397.0,1811.0,5.0,522.0,3876.0,4552.0,492.0,4379.0,8.0,80.0,3043.0,10762.0,8028.0,363.0,8130.0,11.0,123.0,9813.0,17584.0,,,,,,,,2,0,0,0,1,True,420.25,,,6,3,4,3,64.7,35.3,7382.6,8888.5,93709.6,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,92.3,0,18426,8947,914.2,Yone,,Cassiopeia,Lucian,Braum,KSante,LeeSin,Viktor,Draven,Renata,13,5,30348,25629,0.6,4968,93,5920
KR_7833450936,1758998738545,1751,15.19.715.1836,420,False,107,Rengar,11,4,3,269,9.22,18524,28892,22,False,False,0,4,16.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3364@240s->3134@360s->1036@360s->3142@600s->3077@720s->1001@720s->1036@720s->6698@900s->3035@1020s->1036@1020s->3158@1020s,,1,25,1742.0,592.0,1719.0,4.0,0.0,3559.0,3332.0,77.0,3992.0,7.0,78.0,656.0,9719.0,6983.0,223.0,8393.0,11.0,137.0,3899.0,14490.0,11444.0,254.0,13728.0,15.0,199.0,11679.0,20716.0,0,0,0,0,3,True,,,,3,4,1,4,61.3,38.7,9158.3,8561.0,190071.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,60.9,9,39391,23050,1417.7,Irelia,,Fizz,Corki,Neeko,Ambessa,Vi,Syndra,MissFortune,Elise,23,38,60651,68722,10.5,15350,237,14108
KR_7832577123,1758979973240,1398,15.19.715.1836,420,True,107,Rengar,12,0,6,234,10.04,14480,26603,24,False,False,0,4,16.0,30.0,38.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@240s->3134@240s->6690@540s->1036@540s->1001@540s->3142@660s->1036@660s->3077@840s->3158@840s->2055@840s->1037@900s->6698@1020s->1036@1020s,,1,17,1789.0,339.0,1754.0,5.0,0.0,3315.0,3727.0,852.0,4313.0,8.0,79.0,1351.0,8650.0,6978.0,668.0,7785.0,11.0,130.0,5023.0,13305.0,10728.0,639.0,12240.0,14.0,193.0,9224.0,20347.0,2,0,1,0,4,False,600.261,1080.392,,3,5,1,5,60.0,40.0,8170.8,8682.9,169464.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,56.2,6,30873,17534,,KSante,,Ryze,Xayah,Alistar,Aurora,Naafiri,Sylas,MissFortune,Poppy,32,14,53208,40098,2.5,17729,159,10555
KR_7832291043,1758975035244,1512,15.19.715.1836,420,False,107,Rengar,5,4,1,199,7.9,11064,12049,21,False,False,0,4,16.0,28.0,34.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@360s->1036@360s->1036@480s->3364@480s->3142@660s->1001@660s->2055@660s->3077@900s->1036@900s->1036@900s->3134@900s,,2,22,1702.0,552.0,1660.0,4.0,0.0,3687.0,3803.0,1653.0,4023.0,7.0,67.0,2820.0,10446.0,5860.0,25.0,6760.0,10.0,113.0,4387.0,15593.0,9593.0,178.0,10409.0,13.0,163.0,9671.0,21695.0,0,0,0,0,1,False,,,,4,5,2,5,63.0,37.0,9334.1,9140.0,163979.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,85.7,1,28204,13762,846.2,Azir,,Hwei,Yunara,Heimerdinger,Gangplank,Diana,Orianna,Corki,Pantheon,7,28,43318,53294,15.0,16622,196,11880
KR_7826449667,1758809961802,1641,15.19.713.5912,420,True,107,Rengar,11,3,2,260,9.51,15142,25131,29,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@360s->1036@360s->3142@540s->1036@660s->1036@660s->1036@660s->1001@660s->3077@780s->1036@780s->1036@780s->3364@780s,,1,30,1747.0,597.0,1738.0,5.0,0.0,3420.0,3739.0,489.0,4169.0,8.0,78.0,1242.0,9723.0,6429.0,969.0,7049.0,10.0,120.0,5313.0,17698.0,9098.0,113.0,11336.0,13.0,185.0,8491.0,23142.0,1,0,0,1,1,False,1020.348,,1560.476,5,5,1,5,58.6,41.4,8704.6,8368.9,176640.4,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,54.2,4,36784,21343,767.4,Jax,,AurelionSol,Caitlyn,Elise,Ambessa,JarvanIV,Orianna,Jhin,Rell,24,17,59670,51139,3.5,13291,194,10663
KR_7826274345,1758807209886,1581,15.19.713.5912,420,True,107,Rengar,11,0,8,293,11.12,16016,27057,30,False,False,0,4,16.0,28.0,35.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@360s->1036@360s->1001@360s->3364@360s->3142@600s->1036@600s->2055@600s->3077@780s->2020@900s->6698@1020s->3158@1020s->3134@1140s->1036@1140s,,1,21,1685.0,1235.0,1533.0,4.0,487.0,3664.0,4164.0,189.0,4042.0,7.0,79.0,2960.0,8851.0,6375.0,203.0,7296.0,10.0,132.0,4521.0,15262.0,9895.0,1445.0,12694.0,14.0,209.0,12476.0,23997.0,3,0,0,1,3,False,660.289,,1560.575,3,7,1,7,39.3,60.7,8254.7,7222.1,158451.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,50.0,6,34802,20708,,Darius,,Zoe,Ezreal,Karma,Ambessa,Brand,Qiyana,Kaisa,Maokai,38,10,61217,45022,0.62,16266,138,9263
KR_7825341884,1758789804755,1746,15.19.713.5912,420,False,107,Rengar,7,8,7,213,7.32,12316,21870,31,True,False,0,4,20.0,27.0,31.0,,,,0,,240.169,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->1036@240s->6690@360s->1036@360s->1001@480s->3364@540s->3142@660s->3158@720s->1036@780s->1036@780s->2055@780s->3077@960s->2020@960s,,4,25,2264.0,464.0,1622.0,4.0,887.0,3385.0,3849.0,974.0,3732.0,7.0,63.0,2255.0,9915.0,6788.0,1858.0,7057.0,10.0,105.0,5636.0,18012.0,9222.0,787.0,10303.0,13.0,146.0,10958.0,26626.0,2,0,0,0,0,False,780.31,,,6,9,3,9,35.5,64.5,5438.5,5755.0,174321.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,77.8,0,40775,21372,994.1,Lulu,,Leblanc,Ezreal,Karma,Rumble,Hecarim,Katarina,Ashe,Braum,18,32,51808,60139,3.6,20990,257,14648
KR_7823810837,1758723156560,911,15.19.713.5912,420,True,107,Rengar,5,1,1,124,8.17,6837,4419,18,False,False,0,4,16.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@300s->3134@300s->6690@420s->3142@480s->3077@600s->1001@600s->6698@900s->2022@900s->2055@900s,,1,11,1672.0,222.0,1600.0,4.0,593.0,3645.0,4796.0,41.0,3990.0,7.0,67.0,3519.0,8983.0,6814.0,63.0,6970.0,10.0,124.0,4419.0,14728.0,,,,,,,,1,0,0,0,0,False,720.214,,,2,5,0,5,64.7,35.3,8806.8,8718.5,102642.6,Q->W->E->Q->Q->R->Q->E->Q->E,Q,46.2,0,14728,6837,860.8,Jayce,,Taliyah,Lucian,Neeko,Irelia,XinZhao,Orianna,MissFortune,Rell,13,8,30795,25399,2.5,4939,96,5354
KR_7823555023,1758714564419,1498,15.19.713.5912,420,True,107,Rengar,16,4,8,220,8.81,15478,32566,16,False,False,0,4,20.0,25.0,26.0,,,,0,,240.173,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->3123@420s->6690@420s->6690@420s->1036@420s->1001@420s->3142@600s->3077@600s->3364@660s->1036@660s->2020@780s->6698@840s,,1,27,2310.0,510.0,1423.0,4.0,1489.0,3944.0,5094.0,344.0,4093.0,8.0,67.0,3373.0,9226.0,9541.0,2111.0,8923.0,12.0,120.0,14497.0,17579.0,12505.0,175.0,13403.0,15.0,175.0,21153.0,27822.0,1,0,1,0,4,True,960.363,1140.379,,5,2,1,2,65.4,34.6,6297.7,7636.5,176302.4,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,53.3,4,40097,24726,1239.0,Sion,,Azir,Jinx,Thresh,Gwen,XinZhao,Ambessa,Yunara,Nautilus,45,18,59336,46942,0.8,12688,124,7734
KR_7822700123,1758641666414,1182,15.18.710.2811,420,True,107,Rengar,8,1,4,141,7.16,9710,12304,12,False,False,0,4,16.0,16.0,28.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1001@240s->3134@360s->3364@360s->6690@540s->1036@540s->3142@660s->2022@660s->3158@720s->2055@720s->3077@900s->1036@900s->1036@900s,,1,19,1521.0,421.0,1421.0,4.0,116.0,3828.0,3848.0,968.0,3616.0,7.0,61.0,3019.0,9886.0,6245.0,110.0,5720.0,9.0,90.0,5405.0,14827.0,9710.0,920.0,10021.0,13.0,141.0,12304.0,23580.0,2,0,1,0,0,False,840.354,960.386,,3,3,1,3,71.4,28.6,8670.9,9224.6,132579.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,60.0,0,23580,12080,211.1,Ambessa,,Xerath,Lucian,Nami,Renekton,Sylas,Hwei,Yunara,Blitzcrank,20,7,40807,32528,1.33,9113,120,6827
KR_7821765128,1758594186569,1594,15.18.710.2811,420,True,107,Rengar,13,4,8,222,8.36,15148,26673,18,False,False,0,4,12.0,20.0,28.0,,,,0,,240.06,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->6690@480s->1001@480s->3364@480s->1036@540s->1036@540s->3142@780s->3077@780s->2055@780s->6698@900s->1037@1020s->1036@1020s->3134@1020s,,1,25,1923.0,473.0,1391.0,4.0,1180.0,3561.0,3972.0,742.0,3408.0,7.0,62.0,3269.0,8824.0,6774.0,289.0,6733.0,10.0,111.0,6142.0,13420.0,10358.0,73.0,11023.0,13.0,162.0,13030.0,19370.0,2,0,1,1,3,True,720.272,1080.395,1560.531,4,2,1,2,46.4,53.6,8669.0,7494.1,152884.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,58.3,3,30350,18273,925.4,Vayne,,Anivia,Corki,Rammus,Warwick,Sejuani,Ekko,Jinx,Shen,36,26,60199,48313,4.0,15151,160,10104
KR_7821601756,1758565457839,2045,15.18.710.2811,420,True,107,Rengar,7,8,10,302,8.86,15752,29946,40,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@480s->1036@480s->1001@480s->3142@660s->1036@660s->1036@840s->1036@840s->3364@840s->6698@1020s->2055@1020s->1036@1140s->3035@1260s,,2,25,1699.0,249.0,1665.0,4.0,628.0,3814.0,3553.0,1098.0,4045.0,7.0,77.0,3123.0,10963.0,6149.0,1539.0,7350.0,11.0,129.0,6539.0,17773.0,8404.0,1214.0,10494.0,13.0,178.0,9146.0,24157.0,2,0,0,0,0,False,420.21,,,5,10,1,10,41.7,58.3,6511.4,6549.5,201809.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,54.8,2,42225,27616,1190.5,Shen,,Annie,Lucian,Sona,KSante,MonkeyKing,Orianna,Kaisa,Neeko,31,24,69246,63986,3.4,23493,200,15185
KR_7821586478,1758563160731,1095,15.18.710.2811,420,False,107,Rengar,3,5,2,121,6.63,6807,8937,16,False,False,0,4,20.0,28.0,28.0,,,,0,,240.136,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->6690@480s->1036@480s->1036@600s->3142@720s->1036@720s->3364@720s->2055@720s->3077@780s->2055@780s->1036@840s->3134@1080s,,2,17,1863.0,113.0,1416.0,4.0,581.0,3286.0,3604.0,374.0,3615.0,7.0,65.0,3142.0,11551.0,5788.0,533.0,6445.0,10.0,101.0,7274.0,18372.0,,,,,,,,1,0,0,0,0,False,660.273,,,6,1,2,1,70.0,30.0,8395.0,9436.8,114490.2,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,71.4,0,23837,11174,753.3,Jax,,Katarina,Kaisa,Alistar,Ambessa,Sylas,Orianna,Nilah,Lulu,7,21,29693,41096,13.0,11914,133,9734
KR_7821266684,1758547826525,914,15.18.710.2811,420,False,107,Rengar,2,4,2,107,7.02,5958,5876,10,False,False,0,4,16.0,16.0,24.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1001@240s->3364@240s->3134@420s->1036@420s->1036@420s->3077@540s->6701@780s->1036@840s->1037@900s,,0,12,1527.0,427.0,1288.0,4.0,363.0,3862.0,3876.0,926.0,3661.0,7.0,67.0,3189.0,8735.0,5931.0,41.0,5893.0,9.0,107.0,5876.0,15309.0,,,,,,,,1,0,0,0,0,False,660.25,,,1,3,0,3,70.6,29.4,9261.0,9280.9,90037.4,Q->W->E->Q->Q->R->Q->E->Q,Q,100.0,0,15309,6689,580.7,Jayce,,Diana,Kaisa,Alistar,Mordekaiser,Talon,Galio,Lucian,Taric,4,23,24291,32831,12.0,7461,112,7771
KR_7821151925,1758544201108,2041,15.18.710.2811,420,True,107,Rengar,22,6,10,270,7.94,21457,56166,39,True,False,0,4,20.0,32.0,40.0,,,,0,,240.162,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->6690@420s->1036@420s->3364@420s->2055@420s->3142@600s->1036@600s->1036@600s->2055@600s->3077@720s->3158@720s->1036@720s,,6,33,2133.0,383.0,2059.0,5.0,525.0,3843.0,4838.0,438.0,4231.0,8.0,75.0,5696.0,8580.0,7350.0,1410.0,7316.0,11.0,127.0,9938.0,15358.0,11306.0,177.0,10883.0,13.0,162.0,23376.0,22331.0,2,0,0,2,1,False,660.335,,2040.712,8,10,6,10,47.2,52.8,6992.0,6885.2,225392.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,86.5,11,41984,33490,1471.1,KSante,,TwistedFate,Sivir,Pyke,Fiora,Evelynn,Akali,Jhin,Alistar,37,24,76266,67058,1.25,18809,178,13398
KR_7820007369,1758461289058,1597,15.18.710.2811,420,True,107,Rengar,9,4,9,240,9.02,15325,24713,32,False,False,0,4,11.0,23.0,27.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1001@180s->3364@180s->1036@300s->1036@300s->3134@360s->1037@540s->6701@660s->2055@660s->3077@840s->3158@840s->2055@840s->2055@960s->6698@960s,,5,25,1578.0,128.0,1388.0,4.0,312.0,3613.0,3567.0,942.0,3790.0,7.0,64.0,3154.0,10622.0,6749.0,1339.0,6985.0,10.0,110.0,7335.0,15717.0,10217.0,852.0,11125.0,13.0,172.0,9582.0,22541.0,3,0,1,0,5,True,720.23,960.299,,6,4,5,4,57.1,42.9,8148.5,8247.9,188763.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,48.6,2,31059,17590,538.6,Galio,,Aurora,Jhin,Bard,Singed,Ekko,Smolder,Zeri,Alistar,37,11,61596,45291,1.0,10737,176,9617
KR_7819736792,1758453492990,2141,15.18.710.2811,420,False,107,Rengar,12,9,7,323,9.05,19466,40683,31,False,True,0,0,8.0,24.0,28.0,,,,0,,120.046,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@120s->3364@120s->3134@300s->1036@300s->1036@300s->3142@600s->1001@600s->1036@600s->1036@600s->3077@720s->2055@720s->2020@840s->2055@840s,,4,30,2190.0,40.0,1443.0,4.0,1230.0,3498.0,4377.0,122.0,3751.0,7.0,69.0,2838.0,8831.0,7148.0,886.0,6835.0,10.0,125.0,6833.0,16435.0,10046.0,36.0,9910.0,12.0,170.0,13154.0,23872.0,2,0,0,0,2,False,780.32,,,4,7,3,7,62.2,37.8,8147.1,8658.7,201494.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,65.5,5,54067,33123,1164.1,Maokai,,Irelia,Zeri,Rell,Singed,XinZhao,Aurora,Ashe,Nautilus,29,51,71575,77113,7.4,46112,216,16037
KR_7818766017,1758391454206,1388,15.18.710.2811,420,False,107,Rengar,2,5,2,189,8.17,8882,8260,21,False,False,0,4,20.0,29.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->6690@480s->1001@480s->3142@660s->3364@660s->3134@840s->3077@960s->2055@960s->1037@1140s->6695@1260s->6698@1260s->1036@1380s->1036@1380s,,1,17,1729.0,279.0,1746.0,5.0,318.0,3699.0,3500.0,970.0,3913.0,7.0,69.0,2192.0,9957.0,5539.0,979.0,6511.0,10.0,111.0,4952.0,17709.0,7331.0,611.0,9764.0,12.0,161.0,7531.0,23833.0,1,0,0,0,1,True,660.289,,,4,5,1,5,40.0,60.0,6836.8,5359.8,142491.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,57.1,0,27665,16340,856.7,Shen,,Ryze,Vayne,Taric,Sion,Jax,Cassiopeia,Ashe,Braum,7,23,39353,47965,9.0,19167,161,12737
KR_7818538762,1758382257717,1478,15.18.710.2811,420,False,107,Rengar,6,10,9,153,6.21,10428,15564,18,False,False,0,4,20.0,28.0,28.0,,,,0,,240.182,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->6690@420s->1036@420s->3364@420s->1001@480s->3142@720s->1036@720s->1036@720s->3134@720s->1036@780s->1036@840s->3077@900s,,1,20,2033.0,233.0,1462.0,4.0,200.0,3276.0,4016.0,1136.0,3385.0,7.0,61.0,1841.0,9964.0,5884.0,124.0,5315.0,9.0,92.0,5001.0,15878.0,8627.0,787.0,8846.0,12.0,135.0,11096.0,25491.0,0,0,0,0,0,False,,,,2,4,0,4,38.5,61.5,5255.8,6142.3,133742.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,68.2,0,33245,16942,974.5,Aurora,,Taliyah,Jhin,Pantheon,Singed,Hecarim,Ahri,Ezreal,Leona,22,43,47543,57402,6.25,27554,201,13808
KR_7818480507,1758380514164,965,15.18.710.2811,420,True,107,Rengar,6,0,0,131,8.15,7559,7071,19,False,False,0,4,13.0,24.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@360s->1001@360s->3142@540s->1036@660s->1036@660s->6698@900s->2055@900s->3364@900s,,1,10,1659.0,1209.0,1622.0,4.0,357.0,4637.0,4170.0,610.0,3718.0,7.0,68.0,2918.0,10191.0,6923.0,423.0,7221.0,10.0,121.0,5294.0,16456.0,,,,,,,,2,0,0,0,0,False,660.145,,,4,6,0,6,61.1,38.9,8434.6,8685.5,111284.4,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,40.0,0,17491,8349,,KSante,,Orianna,Sivir,Alistar,Jax,Naafiri,Taliyah,Corki,Rakan,15,4,32160,26052,0.5,6439,114,5785
KR_7818228568,1758373526908,1304,15.18.710.2811,420,True,107,Rengar,17,1,8,199,9.16,13846,27151,20,False,False,0,4,16.0,24.0,36.0,,,,0,,240.057,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->3364@300s->6690@360s->1036@360s->1001@360s->3142@540s->1036@540s->1036@540s->6698@720s->1036@720s->2055@720s->3134@840s,,2,20,2038.0,238.0,1758.0,5.0,1846.0,3533.0,5369.0,1114.0,4206.0,8.0,75.0,6837.0,9887.0,9047.0,1612.0,7673.0,11.0,119.0,16135.0,13108.0,12323.0,2058.0,12384.0,14.0,183.0,22272.0,19728.0,1,0,1,0,1,True,1020.318,960.299,,4,4,2,4,69.6,30.4,8862.0,8553.3,135489.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,65.8,3,22637,12616,331.1,Zilean,,Lissandra,Corki,Leona,Sion,Ekko,Zed,MissFortune,Pantheon,38,10,50471,38171,0.0,7271,110,6002
KR_7817994432,1758366168070,1564,15.18.710.2811,420,False,107,Rengar,2,8,2,180,6.91,8742,7975,25,False,False,0,4,16.0,24.0,32.0,,,,0,,240.067,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->3364@300s->6690@420s->1036@600s->1036@600s->3142@720s->2055@720s->1036@900s->1036@900s->3077@1020s->2022@1020s->1037@1200s,,3,23,2022.0,272.0,1736.0,5.0,942.0,4285.0,3698.0,468.0,3898.0,7.0,76.0,2524.0,9920.0,4810.0,130.0,5124.0,9.0,98.0,3925.0,17185.0,6722.0,407.0,8416.0,11.0,144.0,5402.0,24601.0,1,0,0,0,0,False,840.389,,,5,6,2,6,67.9,32.1,8329.1,8981.5,144212.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,40.0,1,33412,16357,1003.4,Mordekaiser,,Aurora,Tristana,Senna,Yorick,Qiyana,Annie,Kaisa,Alistar,10,27,44015,56112,17.0,18097,202,14417
KR_7817015464,1758303100548,1430,15.18.710.2811,420,False,107,Rengar,5,8,5,163,6.84,9482,11646,16,False,False,0,4,16.0,31.0,35.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->1036@420s->1036@420s->6690@600s->1001@600s->1036@600s->3142@720s->1036@720s->3077@840s->2055@840s->1036@960s->6698@1140s,,1,18,1723.0,273.0,1651.0,4.0,178.0,4134.0,3387.0,162.0,3699.0,7.0,74.0,1963.0,11984.0,5372.0,547.0,6659.0,10.0,110.0,5362.0,19671.0,8248.0,768.0,10029.0,13.0,153.0,8772.0,28040.0,1,0,0,0,0,False,660.244,,,3,1,1,1,56.0,44.0,9560.7,8508.5,133815.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,52.6,2,33520,16332,951.4,Yorick,,Orianna,Sivir,Pantheon,Ambessa,Qiyana,Aurora,Xayah,Rakan,19,36,43431,55001,3.4,24239,176,11839
KR_7815525647,1758213065201,921,15.18.710.2811,420,True,107,Rengar,8,1,2,126,8.21,7862,11949,22,False,False,0,4,16.0,25.0,35.0,,,,0,,240.117,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->3142@420s->3077@540s->1001@540s->2055@540s->3364@540s->6698@840s->3158@840s->2055@840s->1036@900s,,2,13,2100.0,300.0,1731.0,5.0,767.0,4066.0,5065.0,225.0,3911.0,7.0,68.0,6022.0,10391.0,7694.0,164.0,7281.0,10.0,121.0,11949.0,17926.0,,,,,,,,1,0,0,0,0,False,720.286,,,5,7,2,7,64.7,35.3,9210.5,8678.7,98850.0,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,47.6,3,18094,8584,842.5,Jayce,,Azir,Corki,Neeko,Gragas,XinZhao,Orianna,Lucian,Braum,21,7,34345,26987,1.5,6629,95,6811
KR_7815422943,1758208267424,1717,15.18.710.2811,420,False,107,Rengar,15,9,1,211,7.37,17367,36654,33,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->1036@300s->1036@300s->3134@360s->1036@360s->1036@420s->1037@540s->3077@600s->6698@720s->1001@720s->2021@840s->1036@840s->3814@1020s->3364@1020s->2055@1020s,,2,23,1742.0,592.0,1744.0,5.0,101.0,3639.0,3879.0,344.0,3898.0,7.0,72.0,2760.0,10838.0,6582.0,467.0,6263.0,10.0,105.0,8103.0,16073.0,9735.0,1590.0,11081.0,13.0,152.0,18234.0,24757.0,1,0,0,0,2,False,1320.4,,,8,7,2,7,50.0,50.0,9182.7,7632.6,158370.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,66.7,4,41582,24466,1047.7,Sion,,TwistedFate,Senna,Braum,Aurora,Qiyana,Yasuo,Lucian,Poppy,24,29,57222,62107,2.75,19668,224,13756
